"","SpawnBio_om","Recruit_0_om","F_om","SPRratio_om","SpawnBio_em","Recruit_0_em","F_em","SPRratio_em","scenario","replicate","A","D","E","F","L","species","year","ID"
"2154",1354880000,155594000,0.121067,0.579005,1412950000,132121000,0.115626,0.567456,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",54,"A100-D0-E20-F1-L100-ccyx-2"
"2155",1370120000,72461700,0.121067,0.579005,1431830000,73735800,0.115559,0.567282,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",55,"A100-D0-E20-F1-L100-ccyx-2"
"2156",1392810000,42124800,0.121067,0.579005,1450430000,46553500,0.116725,0.570309,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",56,"A100-D0-E20-F1-L100-ccyx-2"
"2157",1422530000,69867400,0.121067,0.579005,1465050000,83595100,0.117923,0.573387,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",57,"A100-D0-E20-F1-L100-ccyx-2"
"2158",1407050000,128458000,0.121067,0.579005,1438760000,154706000,0.118535,0.574947,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",58,"A100-D0-E20-F1-L100-ccyx-2"
"2159",1353970000,160027000,0.121067,0.579005,1382720000,149962000,0.118031,0.573662,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",59,"A100-D0-E20-F1-L100-ccyx-2"
"2160",1306450000,206016000,0.121067,0.579005,1347190000,199340000,0.115995,0.568416,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",60,"A100-D0-E20-F1-L100-ccyx-2"
"2161",1303110000,57578900,0.121067,0.579005,1363270000,62935800,0.115024,0.565881,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",61,"A100-D0-E20-F1-L100-ccyx-2"
"2162",1361720000,186448000,0.121067,0.579005,1429340000,163985000,0.115036,0.565913,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",62,"A100-D0-E20-F1-L100-ccyx-2"
"2163",1437500000,87903600,0.121067,0.579005,1509060000,95347500,0.115171,0.566266,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",63,"A100-D0-E20-F1-L100-ccyx-2"
"2164",1491680000,102392000,0.121067,0.579005,1558860000,108034000,0.116276,0.569146,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",64,"A100-D0-E20-F1-L100-ccyx-2"
"2165",1550910000,122785000,0.121067,0.579005,1604650000,121636000,0.117173,0.571462,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",65,"A100-D0-E20-F1-L100-ccyx-2"
"2166",1568900000,76912200,0.121067,0.579005,1615940000,70047000,0.117467,0.572218,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",66,"A100-D0-E20-F1-L100-ccyx-2"
"2167",1569910000,43315300,0.121067,0.579005,1613400000,37017100,0.117709,0.572839,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",67,"A100-D0-E20-F1-L100-ccyx-2"
"2168",1554390000,67394800,0.121067,0.579005,1593050000,65628300,0.118255,0.574234,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",68,"A100-D0-E20-F1-L100-ccyx-2"
"2169",1499830000,92715400,0.121067,0.579005,1529730000,83425000,0.119006,0.576142,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",69,"A100-D0-E20-F1-L100-ccyx-2"
"2170",1414710000,67676100,0.121067,0.579005,1433570000,75770300,0.119755,0.578031,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",70,"A100-D0-E20-F1-L100-ccyx-2"
"2171",1332150000,61035600,0.121067,0.579005,1338380000,67881300,0.120981,0.5811,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",71,"A100-D0-E20-F1-L100-ccyx-2"
"2172",1.262e+09,95334700,0.121067,0.579005,1256780000,83558600,0.121604,0.582646,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",72,"A100-D0-E20-F1-L100-ccyx-2"
"2173",1193860000,87492100,0.121067,0.579005,1186710000,101776000,0.121512,0.582417,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",73,"A100-D0-E20-F1-L100-ccyx-2"
"2174",1138840000,105790000,0.121067,0.579005,1.131e+09,105148000,0.121957,0.583517,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",74,"A100-D0-E20-F1-L100-ccyx-2"
"2175",1108330000,91292300,0.121067,0.579005,1099510000,71201700,0.121355,0.582027,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",75,"A100-D0-E20-F1-L100-ccyx-2"
"2176",1098490000,63174100,0.121067,0.579005,1096080000,64084100,0.120799,0.580645,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",76,"A100-D0-E20-F1-L100-ccyx-2"
"2177",1106880000,136131000,0.121067,0.579005,1103570000,115497000,0.121837,0.583222,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",77,"A100-D0-E20-F1-L100-ccyx-2"
"2178",1111470000,134347000,0.121067,0.579005,1098090000,108058000,0.122892,0.585816,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",78,"A100-D0-E20-F1-L100-ccyx-2"
"2179",1121010000,149692000,0.121067,0.579005,1093250000,200241000,0.12513,0.591244,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",79,"A100-D0-E20-F1-L100-ccyx-2"
"2180",1163890000,60010000,0.121067,0.579005,1107370000,124896000,0.128734,0.599765,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",80,"A100-D0-E20-F1-L100-ccyx-2"
"2181",1231550000,123233000,0,0,1155640000,107907000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",81,"A100-D0-E20-F1-L100-ccyx-2"
"2182",1455210000,54613900,0,0,1412210000,109874000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",82,"A100-D0-E20-F1-L100-ccyx-2"
"2183",1665400000,71715800,0,0,1683860000,114029000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",83,"A100-D0-E20-F1-L100-ccyx-2"
"2184",1862380000,56587000,0,0,1946920000,117959000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",84,"A100-D0-E20-F1-L100-ccyx-2"
"2185",2010450000,39032700,0,0,2189040000,121167000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",85,"A100-D0-E20-F1-L100-ccyx-2"
"2186",2115480000,170656000,0,0,2405730000,123684000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",86,"A100-D0-E20-F1-L100-ccyx-2"
"2187",2169300000,94864300,0,0,2597850000,125661000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",87,"A100-D0-E20-F1-L100-ccyx-2"
"2188",2212680000,94770800,0,0,2768380000,127238000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",88,"A100-D0-E20-F1-L100-ccyx-2"
"2189",2293470000,91687300,0,0,2920670000,128522000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",89,"A100-D0-E20-F1-L100-ccyx-2"
"2190",2374490000,123372000,0,0,3057550000,129587000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",90,"A100-D0-E20-F1-L100-ccyx-2"
"2191",2454570000,213689000,0,0,3181160000,130484000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",91,"A100-D0-E20-F1-L100-ccyx-2"
"2192",2536720000,254191000,0,0,3293080000,131248000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",92,"A100-D0-E20-F1-L100-ccyx-2"
"2193",2659840000,88199700,0,0,3394470000,131904000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",93,"A100-D0-E20-F1-L100-ccyx-2"
"2194",2872750000,64028400,0,0,3486200000,132469000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",94,"A100-D0-E20-F1-L100-ccyx-2"
"2195",3129560000,56311900,0,0,3569010000,132958000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",95,"A100-D0-E20-F1-L100-ccyx-2"
"2196",3325470000,60677800,0,0,3643570000,133383000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",96,"A100-D0-E20-F1-L100-ccyx-2"
"2197",3437830000,215118000,0,0,3710500000,133752000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",97,"A100-D0-E20-F1-L100-ccyx-2"
"2198",3464030000,138595000,0,0,3770420000,134072000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",98,"A100-D0-E20-F1-L100-ccyx-2"
"2199",3466350000,89313900,0,0,3823900000,134352000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",99,"A100-D0-E20-F1-L100-ccyx-2"
"2200",3510980000,88037800,0,1.11022e-16,3871500000,134594000,0,0,"A100-D0-E20-F1-L100-ccyx",2,"A100","D0","E20","F1","L100","ccyx",100,"A100-D0-E20-F1-L100-ccyx-2"
"2201",4084180000,95002900,0,0,4406410000,137986000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",1,"A100-D0-E20-F1-L100-ccyz-1"
"2202",4084160000,123096000,0,0,4406410000,158665000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",2,"A100-D0-E20-F1-L100-ccyz-1"
"2203",4072880000,88464200,0,0,4405860000,137325000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",3,"A100-D0-E20-F1-L100-ccyz-1"
"2204",4042020000,208629000,0,0,4410070000,137031000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",4,"A100-D0-E20-F1-L100-ccyz-1"
"2205",3997980000,158155000,0,0,4422920000,136323000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",5,"A100-D0-E20-F1-L100-ccyz-1"
"2206",3963870000,94456800,0,0,4431890000,140542000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",6,"A100-D0-E20-F1-L100-ccyz-1"
"2207",3985480000,137948000,0,0,4436090000,136439000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",7,"A100-D0-E20-F1-L100-ccyz-1"
"2208",4014060000,167255000,0,0,4435910000,139808000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",8,"A100-D0-E20-F1-L100-ccyz-1"
"2209",4028830000,164842000,0,0,4432990000,132291000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",9,"A100-D0-E20-F1-L100-ccyz-1"
"2210",4055660000,116846000,0,0,4427240000,140057000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",10,"A100-D0-E20-F1-L100-ccyz-1"
"2211",4103750000,217016000,0,0,4419250000,138783000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",11,"A100-D0-E20-F1-L100-ccyz-1"
"2212",4154700000,164263000,0,0,4408310000,170506000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",12,"A100-D0-E20-F1-L100-ccyz-1"
"2213",4213020000,103719000,0,0,4399040000,157634000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",13,"A100-D0-E20-F1-L100-ccyz-1"
"2214",4307530000,49999400,0,0,4400740000,117662000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",14,"A100-D0-E20-F1-L100-ccyz-1"
"2215",4386600000,152113000,0,0,4425360000,124590000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",15,"A100-D0-E20-F1-L100-ccyz-1"
"2216",4402630000,127686000,0,0,4450910000,145377000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",16,"A100-D0-E20-F1-L100-ccyz-1"
"2217",4363300000,123432000,0,0,4456010000,156072000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",17,"A100-D0-E20-F1-L100-ccyz-1"
"2218",4319240000,177333000,0,0,4449880000,173487000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",18,"A100-D0-E20-F1-L100-ccyz-1"
"2219",4265640000,184904000,0,0,4447690000,140141000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",19,"A100-D0-E20-F1-L100-ccyz-1"
"2220",4226390000,170963000,0,0,4462210000,165160000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",20,"A100-D0-E20-F1-L100-ccyz-1"
"2221",4232320000,190230000,0,0,4492280000,182756000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",21,"A100-D0-E20-F1-L100-ccyz-1"
"2222",4278530000,185545000,0,0,4525220000,145325000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",22,"A100-D0-E20-F1-L100-ccyz-1"
"2223",4356580000,140469000,0,0,4576100000,101884000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",23,"A100-D0-E20-F1-L100-ccyz-1"
"2224",4463930000,59059600,0,0,4637720000,90674200,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",24,"A100-D0-E20-F1-L100-ccyz-1"
"2225",4573130000,130932000,0,0,4673490000,115101000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",25,"A100-D0-E20-F1-L100-ccyz-1"
"2226",4629870000,123059000,0.121067,0.579005,4656830000,118509000,0.120907,0.578988,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",26,"A100-D0-E20-F1-L100-ccyz-1"
"2227",4094930000,114726000,0.121067,0.579005,4074690000,141845000,0.12226,0.582342,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",27,"A100-D0-E20-F1-L100-ccyz-1"
"2228",3612650000,66811700,0.121067,0.579005,3554660000,70532400,0.123481,0.585337,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",28,"A100-D0-E20-F1-L100-ccyz-1"
"2229",3188810000,84428400,0.121067,0.579005,3116960000,91978300,0.123619,0.585673,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",29,"A100-D0-E20-F1-L100-ccyz-1"
"2230",2813090000,124517000,0.121067,0.579005,2753840000,116001000,0.123303,0.584903,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",30,"A100-D0-E20-F1-L100-ccyz-1"
"2231",2474710000,193742000,0.121067,0.579005,2434730000,153247000,0.122393,0.582669,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",31,"A100-D0-E20-F1-L100-ccyz-1"
"2232",2198070000,120525000,0.121067,0.579005,2177500000,124326000,0.121692,0.580938,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",32,"A100-D0-E20-F1-L100-ccyz-1"
"2233",2015650000,127664000,0.121067,0.579005,1995550000,99731600,0.12259,0.583154,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",33,"A100-D0-E20-F1-L100-ccyz-1"
"2234",1916330000,108363000,0.121067,0.579005,1880100000,101169000,0.123573,0.585561,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",34,"A100-D0-E20-F1-L100-ccyz-1"
"2235",1847680000,61922700,0.121067,0.579005,1793660000,78910600,0.125545,0.590328,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",35,"A100-D0-E20-F1-L100-ccyz-1"
"2236",1796330000,77758500,0.121067,0.579005,1714700000,79847700,0.12754,0.595069,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",36,"A100-D0-E20-F1-L100-ccyz-1"
"2237",1731750000,82325800,0.121067,0.579005,1634080000,72360200,0.128325,0.596912,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",37,"A100-D0-E20-F1-L100-ccyz-1"
"2238",1642610000,93939600,0.121067,0.579005,1545590000,96289500,0.128438,0.597177,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",38,"A100-D0-E20-F1-L100-ccyz-1"
"2239",1548180000,150115000,0.121067,0.579005,1454820000,151294000,0.128769,0.597951,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",39,"A100-D0-E20-F1-L100-ccyz-1"
"2240",1461440000,146236000,0.121067,0.579005,1371160000,143981000,0.12857,0.597486,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",40,"A100-D0-E20-F1-L100-ccyz-1"
"2241",1408610000,100722000,0.121067,0.579005,1325940000,100525000,0.127623,0.595264,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",41,"A100-D0-E20-F1-L100-ccyz-1"
"2242",1407310000,88879100,0.121067,0.579005,1335050000,87298200,0.126579,0.592794,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",42,"A100-D0-E20-F1-L100-ccyz-1"
"2243",1427030000,125016000,0.121067,0.579005,1365780000,89623600,0.125645,0.590567,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",43,"A100-D0-E20-F1-L100-ccyz-1"
"2244",1435030000,129030000,0.121067,0.579005,1383830000,125116000,0.124971,0.588949,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",44,"A100-D0-E20-F1-L100-ccyz-1"
"2245",1436560000,80277400,0.121067,0.579005,1382720000,79014000,0.1264,0.592368,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",45,"A100-D0-E20-F1-L100-ccyz-1"
"2246",1448430000,70953700,0.121067,0.579005,1375170000,79385600,0.127855,0.595811,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",46,"A100-D0-E20-F1-L100-ccyz-1"
"2247",1454330000,104270000,0.121067,0.579005,1366280000,96607300,0.12916,0.59886,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",47,"A100-D0-E20-F1-L100-ccyz-1"
"2248",1432030000,133572000,0.121067,0.579005,1337040000,136276000,0.129447,0.599526,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",48,"A100-D0-E20-F1-L100-ccyz-1"
"2249",1396600000,100364000,0.121067,0.579005,1301970000,87865800,0.1296,0.599882,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",49,"A100-D0-E20-F1-L100-ccyz-1"
"2250",1377430000,136963000,0.121067,0.579005,1284800000,133343000,0.128983,0.598449,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",50,"A100-D0-E20-F1-L100-ccyz-1"
"2251",1375390000,122853000,0.121067,0.579005,1287120000,122741000,0.129076,0.598666,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",51,"A100-D0-E20-F1-L100-ccyz-1"
"2252",1383100000,81001200,0.121067,0.579005,1294070000,74380200,0.128834,0.598102,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",52,"A100-D0-E20-F1-L100-ccyz-1"
"2253",1408710000,106143000,0.121067,0.579005,1321010000,104726000,0.128455,0.597216,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",53,"A100-D0-E20-F1-L100-ccyz-1"
"2254",1425600000,64399200,0.121067,0.579005,1340240000,52733700,0.128514,0.597353,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",54,"A100-D0-E20-F1-L100-ccyz-1"
"2255",1423460000,153117000,0.121067,0.579005,1338380000,140778000,0.128377,0.597033,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",55,"A100-D0-E20-F1-L100-ccyz-1"
"2256",1405550000,234140000,0.121067,0.579005,1319470000,241770000,0.129183,0.598913,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",56,"A100-D0-E20-F1-L100-ccyz-1"
"2257",1385670000,104522000,0.121067,0.579005,1290970000,118758000,0.129887,0.600544,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",57,"A100-D0-E20-F1-L100-ccyz-1"
"2258",1430050000,66454000,0.121067,0.579005,1329090000,61756900,0.128912,0.598284,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",58,"A100-D0-E20-F1-L100-ccyz-1"
"2259",1515650000,112551000,0.121067,0.579005,1425380000,112622000,0.127347,0.594613,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",59,"A100-D0-E20-F1-L100-ccyz-1"
"2260",1557450000,98077000,0.121067,0.579005,1485270000,95477300,0.126131,0.591729,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",60,"A100-D0-E20-F1-L100-ccyz-1"
"2261",1559650000,252701000,0.121067,0.579005,1500860000,238864000,0.124957,0.588914,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",61,"A100-D0-E20-F1-L100-ccyz-1"
"2262",1546340000,124075000,0.121067,0.579005,1498970000,118094000,0.12427,0.587254,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",62,"A100-D0-E20-F1-L100-ccyz-1"
"2263",1563780000,138278000,0.121067,0.579005,1520480000,139616000,0.123789,0.586087,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",63,"A100-D0-E20-F1-L100-ccyz-1"
"2264",1634840000,111263000,0.121067,0.579005,1591360000,100965000,0.124056,0.586737,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",64,"A100-D0-E20-F1-L100-ccyz-1"
"2265",1688980000,78625100,0.121067,0.579005,1644850000,85125900,0.123853,0.586243,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",65,"A100-D0-E20-F1-L100-ccyz-1"
"2266",1725110000,103790000,0.121067,0.579005,1680530000,95152000,0.124158,0.586984,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",66,"A100-D0-E20-F1-L100-ccyz-1"
"2267",1721280000,51294000,0.121067,0.579005,1675080000,51128200,0.12411,0.586867,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",67,"A100-D0-E20-F1-L100-ccyz-1"
"2268",1682120000,151704000,0.121067,0.579005,1636740000,141235000,0.12431,0.587352,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",68,"A100-D0-E20-F1-L100-ccyz-1"
"2269",1616800000,118548000,0.121067,0.579005,1569990000,99648600,0.124656,0.588189,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",69,"A100-D0-E20-F1-L100-ccyz-1"
"2270",1545950000,241211000,0.121067,0.579005,1495830000,236115000,0.125034,0.589101,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",70,"A100-D0-E20-F1-L100-ccyz-1"
"2271",1512350000,148819000,0.121067,0.579005,1452640000,162832000,0.126442,0.592468,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",71,"A100-D0-E20-F1-L100-ccyz-1"
"2272",1.531e+09,83771800,0.121067,0.579005,1455920000,85488500,0.126852,0.593443,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",72,"A100-D0-E20-F1-L100-ccyz-1"
"2273",1612950000,122737000,0.121067,0.579005,1534620000,136902000,0.126283,0.592091,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",73,"A100-D0-E20-F1-L100-ccyz-1"
"2274",1673010000,74713800,0.121067,0.579005,1604880000,70490900,0.125425,0.590041,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",74,"A100-D0-E20-F1-L100-ccyz-1"
"2275",1693670000,58359800,0.121067,0.579005,1641420000,57144800,0.123674,0.585806,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",75,"A100-D0-E20-F1-L100-ccyz-1"
"2276",1683760000,99567000,0.121067,0.579005,1652860000,98370300,0.122559,0.583079,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",76,"A100-D0-E20-F1-L100-ccyz-1"
"2277",1626480000,84827300,0.121067,0.579005,1610300000,91179200,0.121718,0.581003,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",77,"A100-D0-E20-F1-L100-ccyz-1"
"2278",1546440000,95645300,0.121067,0.579005,1539860000,109750000,0.121011,0.579246,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",78,"A100-D0-E20-F1-L100-ccyz-1"
"2279",1471120000,100266000,0.121067,0.579005,1473250000,95824600,0.120133,0.57705,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",79,"A100-D0-E20-F1-L100-ccyz-1"
"2280",1403200000,77611400,0.121067,0.579005,1419640000,108243000,0.118453,0.572802,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",80,"A100-D0-E20-F1-L100-ccyz-1"
"2281",1352570000,72805200,0,0,1386730000,108139000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",81,"A100-D0-E20-F1-L100-ccyz-1"
"2282",1477410000,87354300,0,0,1.534e+09,111685000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",82,"A100-D0-E20-F1-L100-ccyz-1"
